"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","url","responses","trial_id","question_order","condition","value","success","stimulus","key_press","phase","category","word","matchword","trial_matchtype","imagealt","correct_key","correct","reward_value","response"
"","784","html-keyboard-response","484","1313061","0.0-2.0-1.0-3.34","","","match","","","","","<div class='header' align='center' style='font-size: 18px;'><i>Choose the correct word</i></div><div class='Row'><div align='center' style='padding-left:200px; font-weight: bold; font-size: 45px;'class='Column'>yagi<br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' class='Column'><img src='../img/Animals/goat2.jpg' height='300px' width='300px'></div><div align='center' style='padding-right:200px; font-weight: bold; font-size: 45px;'class='Column'>budo<br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>","70","Phase 2","Animal","yagi","budo","match_word","../img/Animals/Alt/bull.jpg","70","true","",""
"","null","html-keyboard-response","485","1315063","0.0-2.0-1.0-4.34","","","feedback","","","","","<div class='header' align='center' style='font-size: 30px;color: #006600;'><b>Correct!</b></div><div class='Row'><div align='center' style='padding-left:200px; font-weight: bold; font-size: 45px; color:#006600;'class='Column'>yagi<br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' class='Column'><img src='../img/Animals/goat2.jpg' height='300px' width='300px'></div><div align='center' style='padding-right:200px; font-weight: bold; font-size: 45px; color:#B00000;'class='Column'>budo<br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>","null","Phase 2","Animal","yagi","budo","","","","","",""
"","null","html-keyboard-response","486","1317066","0.0-2.0-1.0-5.34","","","reward","","","","","<div style='padding-top:50px; font-size: 30px; color:#B00000;''<p><b> No reward </b></p></div><div class='frame'><span class='helper'></span><img src='../img/sad.jpg' style='vertical-align:middle' height='190px' width='190px'></div><div style='font-size: 27px;color:#B00000;'><p><b> Total bonus: £3.2 </b></div>","null","Phase 2","Animal","yagi","budo","","","","","0",""
"","null","html-keyboard-response","487","1318069","0.0-2.0-1.0-0.35","","","fixation","","","","","<p style=""font-size: 80px; font-family:monospace;"">+</p>","null","","","","","","","","","",""
"","null","html-keyboard-response","488","1320070","0.0-2.0-1.0-1.35","","","stimuli","","","","","<div class='header' align='center' style='font-size: 45px;'><b>tama</b></div><div class='Row'><div align='center' style='font-size: 45px;'class='Column'> </div><div align='center' class='Column'><img src='../img/Objects/ball.jpg' height='300px' width='300px'></div><div align='center' style='font-size: 45px;'class='Column'> </div></div>","null","Phase 2","Object","tama","tsue","","","","","",""
"","null","html-keyboard-response","489","1321072","0.0-2.0-1.0-2.35","","","fixation","","","","","<p style=""font-size: 80px; font-family:monospace;"">+</p>","null","","","","","","","","","",""
"","661","html-keyboard-response","490","1321735","0.0-2.0-1.0-3.35","","","match","","","","","<div class='header' align='center' style='font-size: 18px;'><i>Choose the correct image</i></div><div class='Row'><div align='center' style='padding-left:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Objects/Alt/camera.jpg' height='300px' width='300px'class='white_border'><br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' style='font-weight: bold; font-size: 45px;'class='Column'>tama</div><div align='center' style='padding-right:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Objects/ball2.jpg' height='300px' width='300px'class='white_border'><br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>","74","Phase 2","Object","tama","tsue","match_image","../img/Objects/Alt/camera.jpg","74","true","",""
"","null","html-keyboard-response","491","1323737","0.0-2.0-1.0-4.35","","","feedback","","","","","<div class='header' align='center' style='font-size: 30px;color: #006600;'><b>Correct!</b></div><div class='Row'><div align='center' style='padding-left:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Objects/Alt/camera.jpg' height='300px' width='300px'class='red_border'><br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' style='font-weight: bold; font-size: 45px;'class='Column'>tama</div><div align='center' style='padding-right:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Objects/ball2.jpg' height='300px' width='300px'class='green_border'><br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>","null","Phase 2","Object","tama","tsue","","","","","",""
"","null","html-keyboard-response","492","1325738","0.0-2.0-1.0-5.35","","","reward","","","","","<div style='padding-top:50px; font-size: 35px; color:#006600;'><p><b>+0.20p</b></div><div class='frame'><span class='helper'></span><img src='../img/goldstar.jpg' style='vertical-align:middle' height='240px' width='240px'></div><div style='font-size: 27px;color:#006600;'><p><b> Total bonus: £3.4 </b></div>","null","Phase 2","Object","tama","tsue","","","","","0.2",""
"","null","html-keyboard-response","493","1326739","0.0-2.0-1.0-0.36","","","fixation","","","","","<p style=""font-size: 80px; font-family:monospace;"">+</p>","null","","","","","","","","","",""
"","null","html-keyboard-response","494","1328741","0.0-2.0-1.0-1.36","","","stimuli","","","","","<div class='header' align='center' style='font-size: 45px;'><b>hachi</b></div><div class='Row'><div align='center' style='font-size: 45px;'class='Column'> </div><div align='center' class='Column'><img src='../img/Animals/bee.jpg' height='300px' width='300px'></div><div align='center' style='font-size: 45px;'class='Column'> </div></div>","null","Phase 2","Animal","hachi","reji","","","","","",""
"","null","html-keyboard-response","495","1329743","0.0-2.0-1.0-2.36","","","fixation","","","","","<p style=""font-size: 80px; font-family:monospace;"">+</p>","null","","","","","","","","","",""
"","709","html-keyboard-response","496","1330454","0.0-2.0-1.0-3.36","","","match","","","","","<div class='header' align='center' style='font-size: 18px;'><i>Choose the correct image</i></div><div class='Row'><div align='center' style='padding-left:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Animals/bee2.jpg' height='300px' width='300px'class='white_border'><br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' style='font-weight: bold; font-size: 45px;'class='Column'>hachi</div><div align='center' style='padding-right:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Animals/Alt/grasshopper.jpg' height='300px' width='300px'class='white_border'><br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>","70","Phase 2","Animal","hachi","reji","match_image","../img/Animals/Alt/grasshopper.jpg","70","true","",""
"","null","html-keyboard-response","497","1332456","0.0-2.0-1.0-4.36","","","feedback","","","","","<div class='header' align='center' style='font-size: 30px;color: #006600;'><b>Correct!</b></div><div class='Row'><div align='center' style='padding-left:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Animals/bee2.jpg' height='300px' width='300px'class='green_border'><br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' style='font-weight: bold; font-size: 45px;'class='Column'>hachi</div><div align='center' style='padding-right:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Animals/Alt/grasshopper.jpg' height='300px' width='300px'class='red_border'><br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>","null","Phase 2","Animal","hachi","reji","","","","","",""
"","null","html-keyboard-response","498","1334458","0.0-2.0-1.0-5.36","","","reward","","","","","<div style='padding-top:50px; font-size: 30px; color:#B00000;''<p><b> No reward </b></p></div><div class='frame'><span class='helper'></span><img src='../img/sad.jpg' style='vertical-align:middle' height='190px' width='190px'></div><div style='font-size: 27px;color:#B00000;'><p><b> Total bonus: £3.4 </b></div>","null","Phase 2","Animal","hachi","reji","","","","","0",""
"","null","html-keyboard-response","499","1335459","0.0-2.0-1.0-0.37","","","fixation","","","","","<p style=""font-size: 80px; font-family:monospace;"">+</p>","null","","","","","","","","","",""
"","null","html-keyboard-response","500","1337461","0.0-2.0-1.0-1.37","","","stimuli","","","","","<div class='header' align='center' style='font-size: 45px;'><b>hebi</b></div><div class='Row'><div align='center' style='font-size: 45px;'class='Column'> </div><div align='center' class='Column'><img src='../img/Animals/snake.jpg' height='300px' width='300px'></div><div align='center' style='font-size: 45px;'class='Column'> </div></div>","null","Phase 2","Animal","hebi","kutsu","","","","","",""
"","null","html-keyboard-response","501","1338463","0.0-2.0-1.0-2.37","","","fixation","","","","","<p style=""font-size: 80px; font-family:monospace;"">+</p>","null","","","","","","","","","",""
"","606","html-keyboard-response","502","1339071","0.0-2.0-1.0-3.37","","","match","","","","","<div class='header' align='center' style='font-size: 18px;'><i>Choose the correct image</i></div><div class='Row'><div align='center' style='padding-left:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Animals/snake2.jpg' height='300px' width='300px'class='white_border'><br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' style='font-weight: bold; font-size: 45px;'class='Column'>hebi</div><div align='center' style='padding-right:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Animals/Alt/crab.jpg' height='300px' width='300px'class='white_border'><br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>","70","Phase 2","Animal","hebi","kutsu","match_image","../img/Animals/Alt/crab.jpg","70","true","",""
"","null","html-keyboard-response","503","1341073","0.0-2.0-1.0-4.37","","","feedback","","","","","<div class='header' align='center' style='font-size: 30px;color: #006600;'><b>Correct!</b></div><div class='Row'><div align='center' style='padding-left:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Animals/snake2.jpg' height='300px' width='300px'class='green_border'><br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' style='font-weight: bold; font-size: 45px;'class='Column'>hebi</div><div align='center' style='padding-right:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Animals/Alt/crab.jpg' height='300px' width='300px'class='red_border'><br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>","null","Phase 2","Animal","hebi","kutsu","","","","","",""
"","null","html-keyboard-response","504","1343075","0.0-2.0-1.0-5.37","","","reward","","","","","<div style='padding-top:50px; font-size: 30px; color:#B00000;''<p><b> No reward </b></p></div><div class='frame'><span class='helper'></span><img src='../img/sad.jpg' style='vertical-align:middle' height='190px' width='190px'></div><div style='font-size: 27px;color:#B00000;'><p><b> Total bonus: £3.4 </b></div>","null","Phase 2","Animal","hebi","kutsu","","","","","0",""
"","null","html-keyboard-response","505","1344077","0.0-2.0-1.0-0.38","","","fixation","","","","","<p style=""font-size: 80px; font-family:monospace;"">+</p>","null","","","","","","","","","",""
"","null","html-keyboard-response","506","1346079","0.0-2.0-1.0-1.38","","","stimuli","","","","","<div class='header' align='center' style='font-size: 45px;'><b>tama</b></div><div class='Row'><div align='center' style='font-size: 45px;'class='Column'> </div><div align='center' class='Column'><img src='../img/Objects/ball.jpg' height='300px' width='300px'></div><div align='center' style='font-size: 45px;'class='Column'> </div></div>","null","Phase 2","Object","tama","tsue","","","","","",""
"","null","html-keyboard-response","507","1347082","0.0-2.0-1.0-2.38","","","fixation","","","","","<p style=""font-size: 80px; font-family:monospace;"">+</p>","null","","","","","","","","","",""
"","1147","html-keyboard-response","508","1348229","0.0-2.0-1.0-3.38","","","match","","","","","<div class='header' align='center' style='font-size: 18px;'><i>Choose the correct word</i></div><div class='Row'><div align='center' style='padding-left:200px; font-weight: bold; font-size: 45px;'class='Column'>tama<br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' class='Column'><img src='../img/Objects/ball2.jpg' height='300px' width='300px'></div><div align='center' style='padding-right:200px; font-weight: bold; font-size: 45px;'class='Column'>tsue<br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>","70","Phase 2","Object","tama","tsue","match_word","../img/Objects/Alt/camera.jpg","70","true","",""
